id,artist_id,artist_name,genres,energy,instrumentalness,liveness,loudness,speechiness,valence,danceability,acousticness,tempo
5yokZ4I1JFUwPNv4U9d7Jk,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,/boy band/dance pop/europop/pop/,0.875,0.00000279,0.13,-4.952,0.0338,0.882,0.8,0.0615,100.033
0H7cz1bR7w9PulJL7Na774,6dexNK5MjEL8UvmA5MjSgg,Felipe PelÃ¡ez,/colombian pop/merengue/vallenato/,0.777,0,0.128,-5.499,0.0772,0.575,0.797,0.237,99.987
7ytDxdzzU0OlLcA56APYUE,2ptKt4yP4mYRZmvi09JYyi,Timal,/french hip hop/trap francais/,0.733,0,0.11,-6.778,0.259,0.459,0.827,0.479,126.03
2Cth0v1xri32oZ799rL3rl,5LHRHt1k9lMyONurDHEdrp,Tyga,/hip hop/pop/pop rap/rap/southern hip hop/trap music/,0.636,0,0.879,-4.219,0.262,0.251,0.442,0.124,87.692
2Q2kk3DU9lMeBjdgjvqrXr,44clbgZfF4GkBAyduMPE2W,Los Cadillac's,/pop reggaeton/,0.785,0,0.653,-6.645,0.187,0.527,0.715,0.108,119.928
3oTNeTXw2gk2y6iLUrYPO9,3utZ2yeQk0Z3BCOBWP7Vlu,Cro,/german hip hop/german pop/,0.443,0.000256,0.0961,-10.962,0.251,0.183,0.5,0.364,105.075
542SyraZb4vO9lhREhpK2j,2UNMW1OKE0X1cwJHWER67g,Banda ConmociÃ³n,/andean/chilean rock/cumbia chilena/nueva cancion/,0.694,0.000128,0.0699,-4.132,0.0926,0.882,0.563,0.204,89.528
7HSmK6lY9SYz4sKVLWxrLy,undefined,undefined,undefined,0.864,0.163,0.263,-4.548,0.0342,0.783,0.665,0.0561,108.249
1eAZH4LTThdnreJGX6DNd6,6YBgd2LKccEB3pX6UaW1Yp,Thegiornalisti,/italian alternative/italian arena pop/,0.849,0,0.168,-4.707,0.0418,0.315,0.551,0.00201,113.027
135ggzbjOogZ75IQ0LQi8r,7374lH6kwx9uQATYQ9H3Cp,Eraserheads,/classic opm/opm/pinoy alternative/pinoy indie/pop rock/,0.503,0,0.264,-11.79,0.0245,0.436,0.524,0.184,89.497
4rlEFMLyEWFx10k33kldJF,3QBn8OqO0pQ1krPFHgc682,Ziana Zain,/classic malaysian pop/malaysian indie/malaysian pop/,0.592,0.0000188,0.132,-7.245,0.0305,0.89,0.534,0.303,179.901
2VQc9orzwE6a5qFfy54P6e,1anyVhU62p31KFi8MEzkbf,Chance The Rapper,/hip hop/pop/pop rap/rap/,0.343,0.00000548,0.102,-7.641,0.38,0.372,0.714,0.723,72.348
3q53gnoVjNX355kn0PjoUp,0IAYLizb0p9wLtjIWFEacn,Dato Siti Nurhaliza,/classic malaysian pop/malaysian pop/rock kapak/,0.561,0,0.0989,-4.885,0.0314,0.169,0.436,0.287,135.763
42okucIxFW29zf8fjiLKJQ,5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,/bachata/latin/tropical/,0.619,0.0000293,0.208,-8.127,0.039,0.833,0.842,0.421,130.089
4xNztUISsFQFNOLeuRICpK,undefined,undefined,undefined,0.786,0,0.106,-4.193,0.0476,0.756,0.718,0.181,102.019
0H8XeaJunhvpBdBFIYi6Sh,undefined,undefined,undefined,0.702,0,0.116,-6.498,0.0458,0.372,0.613,0.0995,133.932
6q9o34l9jRBiICBJidG9TZ,undefined,undefined,undefined,0.752,0.159,0.532,-4.754,0.192,0.676,0.474,0.0000364,163.058
7qtAgn9mwxygsPOsUDVRRt,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,/dance pop/girl group/hip pop/pop/pop rap/r&b/urban contemporary/,0.904,0,0.776,-2.071,0.398,0.655,0.524,0.0533,161.188
1KpPUihIH2BwQ28tIqWszw,undefined,undefined,undefined,0.527,0.00000245,0.0984,-9.863,0.0579,0.24,0.497,0.496,79.978
708FE2hU1bDl5agID2m8sS,7KcUsF4LyLu0SIhmwvNSmM,Zefanio,/deep dutch hip hop/dutch hip hop/,0.736,0,0.126,-6.448,0.0664,0.671,0.779,0.417,92.052
3PnRVS7NR14WdvCTXLSFFB,1sjw4xq2pAWy5Vdgba5QAt,Henry,/k-pop/korean pop/,0.224,0,0.0878,-9.684,0.121,0.19,0.541,0.891,134.977
6MbtUcXRSDlJ4Zu3CYWMEG,undefined,undefined,undefined,0.511,0,0.0871,-6.382,0.0807,0.164,0.643,0.414,139.907
1YxMdTtiuqoDAjrgQspXq6,0INETKNJYPVfrzAnOuo9H4,Johnny Sellah,/deep dutch hip hop/dutch hip hop/,0.532,0,0.087,-7.394,0.29,0.412,0.798,0.334,89.893
4iqxP3VsinqFk21A3B9cyq,57RYqNhEvaNiafuP1X73GS,Equalz,/deep dutch hip hop/dutch hip hop/,0.772,0.0000546,0.0749,-3.754,0.0973,0.862,0.78,0.378,90.081
3Jlw1BKSfwCL8CpyftflYX,1EXjXQpDx2pROygh8zvHs4,Melendi,/spanish pop/spanish pop rock/,0.855,0,0.143,-4.218,0.0488,0.867,0.861,0.0805,123.997
0pp7JXEnAM11vcunmY5maT,6741WxQXaxHj7uXDH7Y5IY,ç›§å­¸å¡,//,0.461,0,0.162,-7.267,0.0284,0.166,0.585,0.424,123.001
2z49XjWLYUEhKVxD2jFrkB,3vCYwrUIHugvgZEPQoZ0Yl,Shawn Yue,/cantopop/,0.549,0,0.114,-6.528,0.0299,0.246,0.554,0.284,139.02
37Jcu07VfPKuJ6AaC2HSXG,5aSBbBUbArJfyNKDg4KS1I,Tyron Hapi,/sky room/,0.848,0.00000606,0.131,-4.898,0.111,0.645,0.708,0.0679,103.929
3IHzVLlaWYz4izpQKjwfxw,50mdotNCJ2PcoZiAgsh8dY,SFB,/deep dutch hip hop/dutch hip hop/,0.675,0,0.44,-4.977,0.119,0.662,0.462,0.0701,184.106
1k7MXzpVXZpUkatCKOr3IY,77uegHgrSqU3H84aK4H8lU,Elly VilhjÃ¡lms,/classic icelandic pop/icelandic pop/,0.0845,0.0867,0.265,-20.607,0.033,0.292,0.407,0.986,63.363
3eDk8vNTpDnoso8D2qmYFi,undefined,undefined,undefined,0.626,0.00000246,0.682,-6.069,0.328,0.738,0.658,0.602,158.147
7nwGvxqSrgAuty1tlPGCFz,1LOB7jTeEV14pHai6EXSzF,Cash Cash,/big room/dance pop/edm/electro house/electropowerpop/indie poptimism/pop/progressive electro house/tropical house/,0.783,0,0.0838,-1.888,0.112,0.329,0.555,0.479,149.785
3HbODbLPYqeHcRXApoWJDy,3cjEqqelV9zb4BYE3qDQ4O,EXO,/dance pop/k-pop/,0.825,0,0.35,-3.311,0.0748,0.333,0.609,0.0588,144.868
60W52880gVgufB5dC3KQvF,0h1zs4CTlU9D2QtgPxptUD,Ricardo Arjona,/cantautor/latin/latin arena pop/latin pop/rock en espanol/tropical/,0.668,0.0000292,0.105,-5.347,0.0531,0.221,0.396,0.115,161.62
0e1tfuK9btbDxK0bCBd5Md,1HqyRvEnqddArUHn00V1db,AJ Chang,//,0.56,0,0.12,-7.004,0.0284,0.369,0.545,0.59,132.853
1GHmomEXqI3ouEC0oY5Rmb,2zzKlxMsKTPMsZacZCPRNA,Joey Yung,/c-pop/cantopop/mandopop/,0.299,0,0.126,-8.777,0.028,0.287,0.361,0.816,99.556
6oe3TIXlIAWBwhnauENvq6,undefined,undefined,undefined,0.184,0,0.426,-13.457,0.0273,0.346,0.435,0.84,78.936
0sl3RtiiLm4XDarE8lQx6D,6B0tiYh9aXjEkmNp6LhGjk,Raya Real,/flamenco/pop flamenco/rumba/spanish pop/,0.575,0,0.0673,-10.269,0.0881,0.453,0.669,0.0309,102.305
5Xc74Dn1ZKH6H8XaVGOHXG,5EehXjjMktLuJmbRsM7YfB,Disciples,/deep groove house/disco house/house/tropical house/,0.893,0.0000319,0.0371,-2.549,0.0384,0.733,0.741,0.0435,122.056
4UJbMQumRGohBYYz9WpQcT,5BkB3rXc0qIdUtuEnhbK0A,VIXX,/dance pop/k-pop/korean pop/,0.729,0,0.0594,-3.481,0.114,0.584,0.604,0.148,77.565
4r20tmzg4tfon0Kg0yxB91,0bAsR2unSRpn6BQPEnNlZm,Aimer,/anime/j-pop/j-poprock/j-rock/japanese r&b/otacore/,0.503,0,0.0876,-7.39,0.0354,0.36,0.509,0.42,141.96
3ajYmPDtB3P7JTPQ64Dr7P,2yMN0IP20GOaN6q0p0zL5k,Tarkan,/turkish pop/turkish rock/,0.883,0.00834,0.0526,-8.351,0.0508,0.73,0.705,0.0223,93.909
5TZoUICdwK1NE7Pn5B2Hma,2Tg0aF5cbZktYFzgR1iAKv,Julie Bergan,/norwegian pop/tropical house/,0.4,0,0.0747,-8.621,0.0484,0.131,0.672,0.198,122.76
2d5VVQYbEYSA7Rwx4wneFU,undefined,undefined,undefined,0.99,0.00000856,0.118,-2.789,0.108,0.241,0.457,0.000488,148.061
3zDNvfOirISKzV3I6tSRN1,undefined,undefined,undefined,0.713,0,0.0846,-4.34,0.0398,0.922,0.689,0.505,155.04
1LfqARI0SU12ZCAU9xv3Iv,3IW7ScrzXmPvZhB27hmfgy,Jul,/francoton/french hip hop/trap francais/,0.621,0,0.0939,-6.711,0.172,0.501,0.838,0.227,124.001
6HOXOKhUxRvrGUM7aDeF0Q,77aLk6J8ofnVxa1eXK9jiU,Matisse,/latin arena pop/mexican pop/,0.526,0,0.111,-4.661,0.0348,0.209,0.368,0.272,149.942
0VuwIQqjXKpJdMM5NMWmVx,6Tv7lGZFGzalpRGE3aonac,Dara Rolins,/slovak pop/,0.418,0,0.971,-7.879,0.0407,0.172,0.298,0.446,136.73
5yJ7tCEbgBC8ewZzUy0dBF,6Te49r3A6f5BiIgBRxH7FH,Ninho,/french hip hop/trap francais/,0.774,0,0.151,-5.524,0.139,0.491,0.718,0.512,119.922
73Vwggv8asasCMBIZVzBv8,2C0zkx0dx5HFwsd14pKdjL,Interestring Quartet,//,0.326,0.324,0.145,-8.338,0.0367,0.427,0.405,0.75,90.386
4S2WtfT03YDIlXEwSX4Tjd,undefined,undefined,undefined,0.308,0.00000161,0.137,-8.605,0.0477,0.205,0.504,0.591,126.956
5LSRs3O71obWLQlcdObyuB,0lzYw5xI9jgMg8O5i4bTre,LouiVos,/deep dutch hip hop/dutch hip hop/,0.598,0.00335,0.0882,-11.508,0.304,0.438,0.826,0.0391,125.098
7cz1gO9AxCORurtWIpQHzP,7dUNKhz7HdxExteqcREGLi,Mc Denny,//,0.75,0,0.0894,-1.14,0.151,0.875,0.894,0.0669,86.685
6tlhigGqyuLvSSCC9XjQD4,5fuYwjBkiUEoS1kLjCF1SX,sp'ACE,//,0.724,0,0.065,-5.793,0.0424,0.281,0.366,0.121,148.07
2w5L5kQVkSRdduNewYPDA5,3YJXJABOwuadyp7MPN9wbi,é¾”è©©å˜‰,/singaporean pop/,0.782,0,0.0632,-5.905,0.0306,0.475,0.45,0.134,87.98
1lIQpAdqCMTi7NgmBi2W7o,1I74GELlem5XmPTKYIdb3i,Renne Dang,//,0.581,0.00000817,0.0518,-8.435,0.0569,0.0505,0.758,0.00511,115.035
257tme6AhneIKAqVF1HTH4,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,/sertanejo universitario/,0.834,0,0.133,-4.072,0.189,0.711,0.642,0.0778,180.063
0I3q5fE6wg7LIfHGngUTnV,1G9G7WwrXka3Z1r7aIDjI7,OutKast,/dirty south rap/hip hop/pop rap/rap/southern hip hop/,0.805,0,0.0771,-5.946,0.269,0.615,0.843,0.142,94.946
4IoNxb83ICOxI7g4MYrrPx,undefined,undefined,undefined,0.539,0,0.0815,-6.579,0.0899,0.45,0.641,0.188,139.98
1IMsCuONQDaYYrgt4ehMbI,3SDiNzzzX6i660bxil2I3M,Anuar & Ellina,/classic malaysian pop/,0.651,0.000123,0.26,-9.297,0.0298,0.969,0.674,0.494,141.876
2mrZYZGmPFV3QOyYPZ1zsn,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,/dance pop/pop/post-teen pop/,0.733,0,0.0858,-6.898,0.0933,0.643,0.552,0.0209,143.56
7dHui7yOhsoj7HdWSuJTW7,undefined,undefined,undefined,0.554,0,0.0753,-10.463,0.309,0.779,0.726,0.423,99.934
2mYKdY7VSTTJM0UDiYQPuo,5RdLYZ9xsG0EEVyn5Eetnh,Pimeys,/finnish indie/suomi rock/,0.712,0.000291,0.0803,-5.575,0.041,0.569,0.588,0.00233,90.984
0WOvSEVpUGkNufX0w0M06F,undefined,undefined,undefined,0.536,0.0000163,0.0466,-8.159,0.0702,0.707,0.782,0.712,133.949
2MHCiOohBZEQuLgDTPvSzF,4sTQVOfp9vEMCemLw50sbu,Galantis,/big room/dance pop/edm/pop/tropical house/,0.906,0,0.145,-2.085,0.0758,0.674,0.562,0.105,124.146
0b0hOv4fFbcCR8B6DR0VrI,undefined,undefined,undefined,0.887,0.00000624,0.584,-1.548,0.181,0.754,0.781,0.0929,143.056
7FIcIjKaQJpy0vWWFZMZGH,7hssUdpvtY5oiARaUDgFZ3,Ina Wroldsen,/norwegian pop/,0.595,0.00000648,0.161,-7.398,0.112,0.334,0.538,0.0874,183.736
3akaKS6VFRCuMx0Ixfv3MZ,3IW7ScrzXmPvZhB27hmfgy,Jul,/francoton/french hip hop/trap francais/,0.733,0,0.0817,-6.008,0.0757,0.969,0.813,0.264,174.007
5S5RweUSo6AbetkBIKJ128,52k2KcEXIZTnYD2EpOoJiZ,Pikku G,/finnish dance pop/finnish hip hop/finnish pop/iskelma/suomi rock/,0.62,0,0.116,-7.005,0.0624,0.895,0.858,0.203,102.028
73oG1oAMc7uKza0DQsZVZO,3NH8t45zOTqzlZgBvZRjvB,PNL,/french hip hop/trap francais/,0.713,0.000468,0.128,-6.575,0.0394,0.535,0.689,0.139,99.97
1YHk0MpczUTbuMFYSSfNFK,2kXKa3aAFngGz2P4GjG5w2,SCH,/french hip hop/trap francais/,0.637,0.0000177,0.082,-6.454,0.037,0.201,0.663,0.412,95.094
0q4W0w4YtKeEBttnpbqjpN,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,/german hip hop/,0.64,0,0.256,-8.425,0.199,0.329,0.674,0.106,114.926
1EfwKdLLZJn0h87NapLBSO,1CF7hrTuWgErEa6HBFJ8d3,Michele Bravi,/italian arena pop/italian pop/,0.707,0,0.0887,-5.852,0.0645,0.358,0.668,0.0031,113.993
0DiWol3AO6WpXZgp0goxAV,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,/electro/electronic/filter house/,0.697,0,0.332,-8.618,0.133,0.476,0.611,0.0193,122.752
2OTJMSpDi7ijDnsqx7l3NZ,7k9T7lZlHjRAM1bb0r9Rm3,Wiley,/grime/house/,0.962,0,0.0302,-2.517,0.323,0.78,0.738,0.0142,139.69
7675gjlUZzneYiMrQ9Inx8,undefined,undefined,undefined,0.86,0.00000785,0.403,-4.818,0.0779,0.528,0.726,0.0218,84
7EbpUdQ4nQ5VnnFlZjvqYl,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,/alternative metal/nu metal/post-grunge/rap metal/,0.808,0,0.0983,-3.365,0.0362,0.38,0.493,0.000235,117.971
4kuWMR14wGjLHYliflWRZM,5y2Xq6xcjJb2jVM54GHK3t,John Legend,/neo soul/pop/r&b/urban contemporary/,0.623,0,0.0988,-5.464,0.0353,0.302,0.521,0.0609,129.899
7sWdGtYvzlzuQRAoZ7fGeO,4SsVbpTthjScTS7U2hmr1X,Arcangel,/latin/latin hip hop/reggaeton/trap latino/tropical/,0.77,0,0.64,-6.431,0.274,0.923,0.789,0.272,176.042
77V0TWycxV4wuhcip5LF3X,undefined,undefined,undefined,0.626,0.000672,0.111,-5.019,0.0448,0.816,0.813,0.0757,130.027
6hjck7ERXicpsW51UkdHCA,0b62itBWBdLgiecXjXCqKC,Maxwell,/german hip hop/neo soul/,0.763,0.00000508,0.143,-7.774,0.207,0.693,0.842,0.248,129.991
5sby99lbxTE3F2RA3YWGyM,3HxTMZ6kZ9OuvFfwcYJwov,Jads & Jadson,/sertanejo/sertanejo pop/sertanejo universitario/,0.859,0,0.359,-4.307,0.0546,0.37,0.648,0.428,109.948
0GaSolMcA26ZUpOqpWeNt9,7i9j813KFoSBMldGqlh2Z1,Riton,/deep groove house/house/,0.751,0.0000993,0.151,-5.707,0.0453,0.514,0.752,0.353,124.045
3XOirfRA6N4eBy0c0e1QdJ,1bfl0AU8SqmLkElptOprhC,JuliÃ³n Ãlvarez y su NorteÃ±o Banda,/banda/norteno/regional mexican/,0.386,0,0.277,-5.38,0.053,0.791,0.55,0.488,112.417
4cWwNOhffa6wcegOeqKPht,0XpNiF9v1QPnRWKKGoffQf,Michel el BuenÃ³n,//,0.824,0.00000275,0.262,-5.706,0.0579,0.855,0.802,0.296,93.001
2BYiWgDk243sjYEDjs2agc,2UwqpfQtNuhBwviIC0f2ie,Damso,/belgian hip hop/french hip hop/trap francais/,0.551,0,0.0921,-9.977,0.46,0.596,0.574,0.738,126.984
1dVbxcUqGGEd9oBWUCwmfb,undefined,undefined,undefined,0.951,0,0.422,-3.898,0.209,0.756,0.593,0.347,183.879
6c1LXEFEna24XEL6dnGJkH,0lcGTyjTjKRDQpgKaT5bGJ,Ruma,/finnish dance pop/finnish hip hop/,0.805,0.00077,0.263,-4.066,0.165,0.475,0.707,0.00492,100.1
77NydtMB8mylSXby3y5aDG,6gto7HVNhu4ARE3P3g8Y5Y,Kollegah,/german hip hop/,0.641,0,0.107,-8.784,0.275,0.589,0.655,0.292,88.951
0Tel1fmuCxEFV6wBLXsEdk,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,/pop/,0.227,0.00469,0.0248,-16.67,0.0498,0.182,0.589,0.64,74.993
7xHfguzndSR2jOpMxzqh3r,76YIoWHp3Ri3q1ocOPtFzp,AREA21,/big room/edm/,0.804,0.000535,0.381,-5.288,0.0798,0.399,0.655,0.0605,104.95
0kmrXYtFI8cgxsShrJpThx,undefined,undefined,undefined,0.571,0,0.195,-6.52,0.0379,0.798,0.657,0.6,126.004
7IsA91UjiQ1JtFvvmAEDzD,undefined,undefined,undefined,0.781,0,0.0818,-3.016,0.0521,0.382,0.471,0.0851,131.807
4aKIs5t9TqP59btlCGPrgw,77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,/album rock/folk rock/mellow gold/rock/soft rock/,0.685,0.0000443,0.0973,-7.159,0.0398,0.812,0.727,0.0351,88.75
0qw1lT8c5851MKA0sxNdKe,57RYqNhEvaNiafuP1X73GS,Equalz,/deep dutch hip hop/dutch hip hop/,0.696,0,0.155,-4.647,0.338,0.662,0.775,0.521,130.041
3lUxLfIScfTUkkPqLfiZ5g,2a0uxJgbvvIRI4GX8pYfcr,J Hus,/grime/,0.594,0.000222,0.0994,-6.023,0.0472,0.699,0.786,0.121,109.972
2KFtR068hGRpPFUs1msN4y,3CnCGFxXbOA8bAK54jR8js,Vald,/french hip hop/trap francais/,0.458,0,0.104,-9.661,0.37,0.169,0.747,0.695,124.99
1YBr9ZEaKexARNikscECzj,5fEQLwq1BWWQNR8GzhOIvi,Eric Chou,/mandopop/,0.534,0,0.171,-5.931,0.0332,0.445,0.315,0.525,136.725
53HIIqV64NIKyyGllfKvzu,undefined,undefined,undefined,0.493,0.0000795,0.0666,-6.567,0.128,0.28,0.834,0.0606,140.007
6lL0YggfXdV1iY1CbWlx2p,6C1PGrTsXqP3wo8kTRhrqm,Mannarino,/italian alternative/italian arena pop/italian pop/,0.545,0.0000365,0.101,-8.242,0.0364,0.489,0.652,0.0689,104.043
1lWYPpcEY4dmUYU6LmCvT4,0k5NrYJAazGYrIhzrDslcT,Johnossi,/swedish alternative rock/swedish indie rock/,0.471,0,0.116,-4.744,0.0268,0.181,0.541,0.756,81.605
0Q4YuuiCuxIIKUw2fb1cmV,4Bjq6qSfgN0S6gAVz9uEwe,F.I.R.,/mandopop/,0.646,0.0000123,0.0989,-4.051,0.0301,0.135,0.509,0.502,136.054
6FP1Eh4MuOVvc772uUXnQr,6DpWtzfwV8fcwP6fXckDVu,Starrah,//,0.484,0.0000167,0.115,-6.01,0.0644,0.384,0.787,0.506,141.948
4BxHfA1dWlOJ66dKvAdQPr,4qojHFVaMgvpZZ1LW0L9To,Tuure Boelius,/finnish dance pop/,0.563,0,0.0374,-3.812,0.0789,0.695,0.801,0.11,147.044
6S8yTw0KfidwuAq5Y6Bygj,0MInKJqZscEeNc5K3K0mkE,Simone & Simaria,/sertanejo universitario/,0.849,0,0.849,-3.527,0.0535,0.607,0.707,0.557,125.982
6mV1VU6WeVi7IqFrAi2D2e,15qI5w4XJFLRMwOp2VrlD5,The Saturdays,/bubblegum dance/dance pop/europop/girl group/pop/post-teen pop/r&b/talent show/,0.682,0,0.202,-4.671,0.0651,0.688,0.708,0.00552,123.94
1sVSoa160VMCQ3riqbtODq,7xNYY1Zkb1vks5m9ATlJok,Naza,/francoton/french hip hop/trap francais/,0.725,0.00305,0.129,-6.001,0.0564,0.674,0.687,0.219,114.962
1xLyXQzNEgVzNxaocJLLCF,3OElmmR1D18e4dPTISAF5r,Roope Salminen & Koirat,/finnish dance pop/finnish hip hop/finnish pop/iskelma/,0.783,0,0.322,-6.127,0.0459,0.902,0.705,0.116,113.024
2nWeF8M4XwOdIEUK8q1kTj,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,/adult standards/christmas/lounge/soul/vocal jazz/,0.283,0.0000214,0.27,-11.353,0.029,0.239,0.242,0.824,91.51
59B7zyMX6ClvnkBeqQWQ0b,63MCBZRiUdnqRsAOJwijiB,Sadek,/francoton/french hip hop/trap francais/,0.685,0,0.0452,-8.24,0.202,0.679,0.834,0.169,92.991
7jzfauv85cFUC9qWH2TxoI,6zEaCvF0CqEHs7kFyBkLHi,Mula B,/deep dutch hip hop/dutch hip hop/,0.713,0,0.238,-4.461,0.357,0.791,0.599,0.154,154.574
2EeM8EbV5Ns3bOkHxdxHsk,2HALYSe657tNJ1iKVXP2xA,Johnny Hallyday,/cabaret/chanson/francoton/french pop/ye ye/,0.448,0,0.0599,-11.395,0.0327,0.297,0.632,0.44,126.582
3KqcNHqGOkezPpc9Ujlbhl,3ZuBEj9ppJe8GSdKaMTfMN,Nimo,/german hip hop/,0.644,0,0.0593,-5.902,0.0506,0.434,0.765,0.0319,139.848
6u6DMxI2bBqF7xCoNnIyM9,4R7ILGBgDWUiAT1kWNe90W,Beatrich,//,0.579,0,0.098,-6.594,0.036,0.542,0.802,0.0457,114.976
5hxJ9zuzmSfVLfFYlzePp8,1oZePnbK6Qe8NewfhLhJWF,Cromo,/italian hip hop/,0.502,0,0.186,-8.637,0.138,0.61,0.815,0.0624,124.952
2gsKjluAhGfebxOCE5o9mq,3egWSWp7Y4FyCKIyvXbw7L,Ghali,/italian hip hop/,0.748,0.000512,0.0941,-4.764,0.0433,0.391,0.785,0.0479,102.989
6sn8WaooLLVhQvU96wtEAm,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,/emo rap/underground hip hop/,0.583,0,0.421,-8.672,0.0288,0.145,0.534,0.0262,105.997
13sc8AK6zy46FdprzN4x4C,6MGHUJbBWX05v3FqgmjUfG,Luis Ovalle,//,0.719,0.000179,0.11,-12.365,0.117,0.786,0.607,0.0815,156.3
4QrfEUAzBlO1elXxOBQPUg,undefined,undefined,undefined,0.565,0,0.104,-6.793,0.267,0.696,0.856,0.155,140.157
06iMqWThw4w8fTFyccvOwr,undefined,undefined,undefined,0.692,0,0.247,-6.625,0.0479,0.753,0.854,0.0668,101.865
5pYvnF2XIAKIWimjFBtGoT,37CCQimXW1OQxpV39hMCPC,Pavel Callta,/czech pop/,0.908,0,0.108,-2.658,0.157,0.573,0.739,0.296,95.014
1yDQHmQ4uxcC3qrYpd702l,undefined,undefined,undefined,0.977,0,0.148,-2.013,0.203,0.149,0.341,0.0022,168.068
1WQ7vQzj05YlBPrzrL4lJD,18KcOgLds5SUgIpQIveiJN,Keko Salata,/finnish dance pop/finnish hip hop/iskelma/,0.86,0.0000488,0.0838,-5.134,0.0925,0.768,0.751,0.311,95.997
3kboHMkJvlVhRzXagujcs3,2iUVnGKQclQfYjdHGSZcX0,LBSB,/deep pop edm/deep swedish hip hop/swedish eurodance/swedish idol pop/,0.838,0,0.113,-4.656,0.227,0.805,0.761,0.05,109.961
4wfm9CakR60wmNej5R6HRk,51Blml2LZPmy7TTiAg47vQ,U2,/irish rock/permanent wave/rock/,0.722,0.00829,0.16,-9.496,0.0378,0.277,0.499,0.00846,125.811
7Ms1EjAXIsMTgFNjo7MtMr,2Z7qQ1slMaPjLOCXBqshct,Fan Yi Chen,/mandopop/,0.564,0.0000193,0.194,-6.75,0.038,0.271,0.538,0.466,137.858
5Nsnr6aTiNzECvns3OFcFx,49HPMFWsosCuRf810Ay1Vv,Kurt Nilsen,/classic norwegian pop/norwegian pop/,0.0977,0,0.151,-14.489,0.0389,0.158,0.349,0.874,129.566
0KzUyonAz3qE6UE9tDL4tV,undefined,undefined,undefined,0.57,0,0.0813,-5.535,0.0891,0.505,0.739,0.0937,160.016
4AbYhejCgbjMxCrklOzK6i,undefined,undefined,undefined,0.733,0,0.0918,-3.936,0.0665,0.535,0.757,0.0691,98.041
2tYJR0owzOYw3RHHFwHGlk,6nVcjUJemqpJjc1WevwTvL,La Vela Puerca,/argentine rock/cumbia pop/latin alternative/latin rock/rock en espanol/,0.717,0.0000195,0.97,-7.766,0.0558,0.374,0.22,0.712,93.173
4bcgRbGeq4IejesjsiHyTH,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,/pop/,0.425,0,0.102,-8.676,0.0352,0.284,0.843,0.565,104.02
6YzvFfzQNxAUZWYjDOHo6H,undefined,undefined,undefined,0.885,0,0.268,-4.583,0.108,0.447,0.81,0.101,122.985
58SUsgamkW6vFFq0YNKGrf,0GCtLaB5rBjoUpQdXogZzj,Alfred Hui,/cantopop/,0.507,0,0.112,-11.226,0.0348,0.218,0.448,0.397,159.868
3bK6kVM9ghYeB2MlLs8oSR,57ainBZxHsxXx7fkOjEeeH,Bambini Di Praga,//,0.254,0.0000674,0.223,-12.55,0.0288,0.721,0.57,0.684,89.812
4g2j0YZdGB8x5vQjXmJsKN,7dGJo4pcD2V6oG8kP0tJRR,Eminem,/detroit hip hop/g funk/hip hop/rap/,0.89,0,0.146,-3.38,0.513,0.636,0.546,0.0781,177.612
2DVUJ7LTIOEQqjfOZXs8iU,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,/folk-pop/neo mellow/,0.68,0.0177,0.215,-5.964,0.0454,0.357,0.331,0.031,114.909
7flx8835YXeRbhFBGaZ42g,0gm1lHoOXAdy5OB4AwFYRr,Giorgia,/classic italian pop/italian arena pop/italian pop/,0.55,0,0.109,-4.797,0.035,0.288,0.528,0.102,120.422
3fqwjXwUGN6vbzIwvyFMhx,undefined,undefined,undefined,0.369,0.00618,0.0808,-10.916,0.0317,0.452,0.472,0.17,101.624
265yhmmWClZfBmgNPzwOMP,20mCdWSz6PqFQof9gFFJ1r,Alvaro,/big room/deep big room/dutch house/edm/electro house/progressive electro house/sky room/,0.508,0,0.24,-6.07,0.0613,0.797,0.83,0.0291,95.051
5pBcLq9pJBx1ivYth6qXWx,03TjpiMEGAvMzsprcxBL6f,MinChen,//,0.826,0,0.0894,-5.08,0.039,0.921,0.778,0.13,101.979
0ZiRSqlSsDlY0UyDYU9CTE,undefined,undefined,undefined,0.745,0.0002,0.0831,-5.499,0.0307,0.828,0.66,0.0294,130.074
6r7zgVLkd8uGKZbvYDuCXJ,1tv0GoDAXe0eLXX6PsfcqJ,Cassow,//,0.716,0.0000167,0.103,-4.345,0.267,0.746,0.771,0.357,147.031
